congress_1,bill_number_1,result_1,similarity,congress_2,bill_number_2,result_2
109,h5131,,0.67802673,110,h1645,
109,h5456,,0.648335845,110,h1645,
109,h5744,,0.641512457,110,h1645,
109,h5933,,0.522011611,110,h1645,
109,h6089,,0.642524553,110,h1645,
109,h6094,,0.585361531,110,h1645,
109,h6418,,0.598249332,110,h1645,
109,h688,,0.785161626,110,h1645,
109,h884,,0.718163733,110,h1645,
109,h936,,0.602342249,110,h1645,
109,h4141,,0.596118632,110,h1646,
109,h699,,0.817732053,110,h1647,
109,h3974,,0.601334725,110,h1649,
109,h1510,,0.865676426,110,h165,Passed
109,h3318,,0.58412722,110,h1650,
109,h5524,,0.541960167,110,h1651,
109,h6030,,0.640025088,110,h1651,
109,h4072,,0.567647693,110,h1652,
109,h6189,,0.819941467,110,h1652,
109,h2553,,0.913595783,110,h1653,
109,h768,,0.922381695,110,h1653,
109,h2353,,0.787000803,110,h1654,
109,h3431,,0.594941333,110,h1654,
109,h4677,,0.534058171,110,h1654,
109,h4696,,0.520890739,110,h1654,
109,h4893,,0.697113778,110,h1654,
109,h5125,,0.608312025,110,h1654,
109,h1000,,0.992195021,110,h1655,
109,h4022,,0.526436096,110,h1655,
109,h4381,,0.920300795,110,h1656,
109,h1191,,0.882181446,110,h1657,
109,h2364,,0.982633872,110,h1657,
109,h4434,,0.51346815,110,h1657,
109,h5142,,0.619890604,110,h1657,
109,h2866,,0.502780498,110,h1658,
109,h3281,,0.508175759,110,h1658,
109,h1368,,0.543073108,110,h1659,
109,h3521,,0.941476523,110,h1659,
109,h131,Passed,0.904821758,110,h166,Passed
109,h1159,,0.659733026,110,h1660,
109,h4907,,0.560704918,110,h1660,
109,h960,,0.939068996,110,h1661,
109,h6029,,0.507385577,110,h1662,
109,h1447,,0.58742236,110,h1663,
109,h1946,,0.980828312,110,h1663,
109,h5324,,0.768892177,110,h1663,
109,h4846,,0.926872808,110,h1664,
109,h415,Failed,0.696449806,110,h1665,
109,h6053,,0.972895389,110,h1666,
109,h1835,,0.654137437,110,h1667,
109,h3094,,0.596908122,110,h1667,
109,h3557,,0.601981323,110,h1667,
109,h4989,,0.586012317,110,h1667,
109,h533,Passed,0.612308349,110,h1667,
109,h550,Passed,0.569202807,110,h1667,
109,h939,,0.706758304,110,h1667,
109,h3459,,0.890807709,110,h1668,
109,h4095,,0.528990794,110,h1668,
109,h4224,,0.989593357,110,h1668,
109,h5189,,0.98642413,110,h1668,
109,h961,,0.915935321,110,h1668,
109,h2629,,0.890320301,110,h1669,
109,h6397,,0.538688368,110,h1669,
109,h710,,0.951356273,110,h167,Agreed to
109,h6221,,0.952602818,110,h1671,
109,h1057,,0.505943545,110,h1673,
109,h4008,,0.905287807,110,h1673,
109,h5159,,0.908286301,110,h1673,
109,h3493,,0.986862767,110,h1674,
109,h2017,,0.886259395,110,h1678,
109,h5292,,0.827778431,110,h1679,
109,h579,Passed,0.541323775,110,h1679,
109,h1389,,0.833657582,110,h1680,
109,h3197,,0.937601274,110,h1680,
109,h5879,,0.556600566,110,h1680,
109,h6343,,0.992751914,110,h1681,
109,h103,Passed,0.782828814,110,h1682,
109,h3280,,0.533839856,110,h1682,
109,h3922,,0.791382279,110,h1682,
109,h4133,,0.507443752,110,h1682,
109,h4161,,0.580359881,110,h1682,
109,h4320,,0.927534662,110,h1682,
109,h4656,,0.543930633,110,h1682,
109,h4973,,0.985681109,110,h1682,
109,h5794,,0.578819258,110,h1682,
109,h6010,,0.522671715,110,h1682,
109,h6108,,0.834167137,110,h1682,
109,h804,,0.572537658,110,h1682,
109,h5171,,0.977489444,110,h1683,
109,h1320,,0.600456405,110,h1684,
109,h1817,,0.735638512,110,h1684,
109,h2360,,0.511921,110,h1684,
109,h4009,,0.615423176,110,h1684,
109,h4044,,0.53091211,110,h1684,
109,h4312,,0.56329104,110,h1684,
109,h4941,,0.518353486,110,h1684,
109,h5001,,0.551276139,110,h1684,
109,h5067,,0.594373744,110,h1684,
109,h5441,,0.508648543,110,h1684,
109,h5759,,0.519256344,110,h1684,
109,h5813,,0.661076654,110,h1684,
109,h5814,,0.773675896,110,h1684,
109,h6015,,0.517194326,110,h1684,
109,h6306,,0.619615016,110,h1684,
109,h3140,,0.561215322,110,h1685,
109,h3374,,0.724653819,110,h1685,
109,h3375,,0.535401619,110,h1685,
109,h3997,,0.624321403,110,h1685,
109,h5588,,0.503918981,110,h1685,
109,h5835,,0.525749295,110,h1685,
109,h5838,,0.536147233,110,h1685,
109,h6163,,0.548124313,110,h1685,
109,h1399,,0.501539706,110,h1688,
109,h1668,,0.612298307,110,h1688,
109,h4760,,0.567973516,110,h1688,
109,h4405,,0.915134295,110,h169,Failed
109,h2688,,0.698792708,110,h1690,
109,h3397,,0.629422825,110,h1690,
109,h4439,,0.594808543,110,h1690,
109,h6139,,0.58500005,110,h1690,
109,h3442,,0.976326631,110,h1691,
109,h1279,,0.692226514,110,h1692,
109,h1704,,0.586605246,110,h1692,
109,h4202,,0.529805424,110,h1692,
109,h970,,0.696973099,110,h1692,
109,h1383,,0.602927467,110,h1695,
109,h1525,,0.600585558,110,h1695,
109,h1989,,0.605358493,110,h1695,
109,h3003,,0.619431191,110,h1695,
109,h3706,,0.624993348,110,h1695,
109,h3749,,0.577149717,110,h1695,
109,h3764,,0.594742642,110,h1695,
109,h3799,,0.67678245,110,h1695,
109,h4122,,0.567806469,110,h1695,
109,h4177,,0.567345465,110,h1695,
109,h4259,,0.504855571,110,h1695,
109,h455,Passed,0.528234825,110,h1695,
109,h4738,,0.625386791,110,h1695,
109,h4950,,0.629701481,110,h1695,
109,h5161,,0.536288185,110,h1695,
109,h5190,,0.569385953,110,h1695,
109,h5223,,0.531456486,110,h1695,
109,h5616,,0.540971839,110,h1695,
109,h5716,,0.526549308,110,h1695,
109,h5953,,0.559158933,110,h1695,
109,h6040,,0.51222467,110,h1695,
109,h973,,0.563436377,110,h1695,
109,h861,,0.919938679,110,h1696,
109,h4896,,0.993183687,110,h1698,
109,h6141,,0.799766701,110,h1698,
109,h1013,,0.637584032,110,h1699,
109,h4896,,0.808031834,110,h1699,
109,h6141,,0.973308934,110,h1699,
109,h517,Passed,0.97403638,110,h17,Passed
109,h4967,,0.980603359,110,h170,Agreed to
109,h3319,,0.961251692,110,h1701,
109,h4898,,0.879003907,110,h1702,
109,h2039,,0.926027771,110,h1703,
109,h1217,,0.950024557,110,h1707,
109,h2895,,0.623093066,110,h1708,
109,h6285,,0.969178666,110,h1708,
109,h559,Failed,0.96254114,110,h171,Agreed to
109,h5822,,0.545808478,110,h171,Agreed to
109,h1611,,0.958473657,110,h1710,
109,h1177,,0.586903263,110,h1711,
109,h224,Agreed to,0.607916889,110,h1711,
109,h2569,,0.591390177,110,h1711,
109,h4085,,0.963719488,110,h1711,
109,h4216,,0.543727359,110,h1711,
109,h4578,,0.514426362,110,h1711,
109,h529,Passed,0.530220424,110,h1711,
109,h5717,,0.597430541,110,h1711,
109,h4404,,0.505655386,110,h1712,
109,h5115,,0.6384263,110,h1712,
109,h5198,,0.517348956,110,h1712,
109,h5674,,0.984010472,110,h1713,
109,h138,Failed,0.579261803,110,h1714,
109,h1656,,0.58029761,110,h1714,
109,h3552,,0.503971531,110,h1714,
109,h4165,,0.924772482,110,h1714,
109,h479,Passed,0.563021305,110,h1714,
109,h6146,,0.509211897,110,h1714,
109,h796,,0.973510274,110,h1715,
109,h5644,,0.907951499,110,h1716,
109,h4303,,0.988089489,110,h1719,
109,h3556,,0.547409304,110,h172,Agreed to
109,h4273,,0.913461063,110,h172,Agreed to
109,h4278,,0.975676915,110,h172,Agreed to
109,h3079,,0.906646505,110,h1720,
109,h5850,,0.940003573,110,h1721,
109,h5557,,0.882997899,110,h1726,
109,h1554,,0.933287093,110,h1727,
109,h4156,,0.558896927,110,h1729,
109,h5718,,0.823589512,110,h1729,
109,h6208,,0.515524726,110,h1729,
109,h1309,,0.979296862,110,h173,Failed
109,h1124,,0.970786877,110,h1731,
109,h1366,,0.576816141,110,h1732,
109,h2076,,0.625149102,110,h1732,
109,h2368,,0.566442532,110,h1732,
109,h303,Failed,0.605419509,110,h1732,
109,h5881,,0.604806125,110,h1732,
109,h1432,,0.620273083,110,h1734,
109,h4013,,0.852896135,110,h1736,
109,h2334,,0.94586139,110,h1737,
109,h1401,,0.639198695,110,h1738,
109,h1632,,0.58952044,110,h1738,
109,h5437,,0.552359301,110,h1738,
109,h5790,,0.747659836,110,h1738,
109,h4570,,0.981990264,110,h1739,
109,h790,,0.822855354,110,h174,Passed
109,h204,Failed,0.510895559,110,h1740,
109,h5344,,0.730579989,110,h1740,
109,h1131,,0.965052546,110,h1742,
109,h128,Passed,0.512360249,110,h1742,
109,h4491,,0.646457572,110,h1742,
109,h1108,,0.99028639,110,h1743,
109,h4550,,0.507046993,110,h1743,
109,h6296,,0.701013816,110,h1744,
109,h6047,,0.9280101,110,h1745,
109,h4604,,0.586127002,110,h1746,
109,h743,,0.763069302,110,h1746,
109,h213,Failed,0.795480145,110,h1747,
109,h4798,,0.762835591,110,h1747,
109,h1634,,0.919703238,110,h1748,
109,h1408,,0.861452445,110,h175,Passed
109,h4974,,0.557687745,110,h175,Passed
109,h5580,,0.60192117,110,h175,Passed
109,h5682,,0.515037618,110,h175,Passed
109,h2644,,0.830511601,110,h1750,
109,h4563,,0.505939644,110,h1750,
109,h2039,,0.925654021,110,h1751,
109,h1295,,0.560664929,110,h1752,
109,h3043,,0.701423573,110,h1752,
109,h3098,,0.691570605,110,h1752,
109,h3556,,0.629617874,110,h1752,
109,h4991,,0.610050089,110,h1752,
109,h5121,,0.99757408,110,h1752,
109,h6424,,0.53983234,110,h1752,
109,h1383,,0.513839598,110,h1754,
109,h1525,,0.536691491,110,h1754,
109,h1989,,0.605301583,110,h1754,
109,h3003,,0.590722129,110,h1754,
109,h3706,,0.58146286,110,h1754,
109,h3749,,0.51257765,110,h1754,
109,h3764,,0.559362528,110,h1754,
109,h3799,,0.639429517,110,h1754,
109,h4122,,0.537618785,110,h1754,
109,h4177,,0.525472958,110,h1754,
109,h455,Passed,0.510590223,110,h1754,
109,h4738,,0.625623272,110,h1754,
109,h4920,,0.707578553,110,h1754,
109,h4948,,0.754086513,110,h1754,
109,h4950,,0.609990231,110,h1754,
109,h5161,,0.5318122,110,h1754,
109,h5190,,0.542367926,110,h1754,
109,h5953,,0.577578956,110,h1754,
109,h973,,0.546483907,110,h1754,
109,h1744,,0.550255019,110,h1757,
109,h626,Failed,0.549700478,110,h1757,
109,h6130,,0.762771273,110,h1760,
109,h2835,,0.562366716,110,h1761,
109,h1367,,0.567161754,110,h1762,
109,h3580,,0.548052476,110,h1762,
109,h3771,,0.895459404,110,h1762,
109,h5097,,0.996455754,110,h1762,
109,h905,,0.555821068,110,h1762,
109,h2298,,0.977840635,110,h1763,
109,h3857,,0.50252777,110,h1763,
109,h884,,0.507801829,110,h1763,
109,h4753,,0.984600017,110,h1764,
109,h4126,,0.59862038,110,h1766,
109,h6064,,0.50243004,110,h1766,
109,h1651,,0.998279708,110,h1767,
109,h5659,,0.928146881,110,h1768,
109,h6241,,0.98307108,110,h1769,
109,h3064,,0.654636575,110,h177,Passed
109,h4913,,0.984951565,110,h1770,
109,h3520,,0.93245138,110,h1771,
109,h424,Failed,0.555442951,110,h1772,
109,h4716,,0.876425627,110,h1772,
109,h5926,,0.510518876,110,h1772,
109,h1333,,0.720073208,110,h1774,
109,h3795,,0.928047499,110,h1774,
109,h4932,,0.897522296,110,h1776,
109,h2123,,0.50712294,110,h1779,
109,h2340,,0.967186829,110,h1779,
109,h4522,,0.604644286,110,h1779,
109,h2737,,0.50648616,110,h178,Passed
109,h6083,,0.997484029,110,h178,Passed
109,h5405,,0.510514763,110,h1780,
109,h3161,,0.506359205,110,h1781,
109,h594,Passed,0.791318831,110,h1781,
109,h4993,,0.961910934,110,h1783,
109,h1136,,0.990425038,110,h1784,
109,h4836,,0.990035515,110,h1787,
109,h4626,,0.958293395,110,h1788,
109,h2842,,0.94866463,110,h1789,
109,h5339,,0.996070785,110,h179,Passed
109,h2293,,0.564267455,110,h1790,
109,h1603,,0.967253433,110,h1791,
109,h2330,,0.517900075,110,h1792,
109,h3322,,0.565955845,110,h1792,
109,h3381,,0.55982234,110,h1792,
109,h3857,,0.959242567,110,h1792,
109,h884,,0.863621061,110,h1792,
109,h2923,,0.957680508,110,h1794,
109,h5868,,0.691458732,110,h1795,
109,h4112,,0.971870436,110,h1796,
109,h1388,,0.525863987,110,h1797,
109,h4790,,0.707008367,110,h1797,
109,h3538,,0.573463268,110,h1798,
109,h6202,,0.874159816,110,h1798,
109,h569,Passed,0.528037017,110,h1799,
109,h4343,,0.96221703,110,h18,Passed
109,h1424,,0.771095393,110,h180,Passed
109,h1435,,0.757222761,110,h180,Passed
109,h3127,,0.776457643,110,h180,Passed
109,h6140,,0.883422473,110,h180,Passed
109,h118,Failed,0.975886039,110,h1802,
109,h1872,,0.575776931,110,h1802,
109,h2089,,0.597179984,110,h1802,
109,h2732,,0.611495269,110,h1802,
109,h4219,,0.600603389,110,h1802,
109,h4527,,0.696050168,110,h1802,
109,h1190,,0.977068592,110,h1803,
109,h2350,,0.530711275,110,h1804,
109,h3850,,0.967051311,110,h1805,
109,h5901,,0.566803964,110,h1805,
109,h6347,,0.850847789,110,h1805,
109,h6399,,0.979180324,110,h1805,
109,h6397,,0.513467127,110,h1806,
109,h2089,,0.515898964,110,h1807,
109,h2682,,0.876587569,110,h1807,
109,h2935,,0.787967896,110,h1807,
109,h3254,,0.937201551,110,h1807,
109,h4219,,0.515117272,110,h1807,
109,h6211,,0.75410182,110,h1807,
109,h6405,,0.564389777,110,h1807,
109,h5983,,0.756881801,110,h1809,
109,h3740,,0.504238506,110,h181,Passed
109,h560,Passed,0.978703372,110,h181,Passed
109,h3019,,0.964373043,110,h1810,
109,h1410,,0.992097285,110,h1812,
109,h3098,,0.551871026,110,h1813,
109,h713,,0.827364566,110,h1814,
109,h2283,,0.507684861,110,h1815,
109,h472,Failed,0.696034757,110,h1815,
109,h1521,,0.967157049,110,h1817,
109,h1479,,0.975390314,110,h1818,
109,h5273,,0.503102846,110,h1818,
109,h1525,,0.596801181,110,h1819,
109,h1989,,0.559989557,110,h1819,
109,h3706,,0.552745057,110,h1819,
109,h3749,,0.532492182,110,h1819,
109,h3799,,0.543487173,110,h1819,
109,h4122,,0.546452474,110,h1819,
109,h4177,,0.577645849,110,h1819,
109,h455,Passed,0.542249029,110,h1819,
109,h4738,,0.580420031,110,h1819,
109,h4950,,0.531281995,110,h1819,
109,h5161,,0.537072446,110,h1819,
109,h5190,,0.547332662,110,h1819,
109,h5616,,0.541692397,110,h1819,
109,h5953,,0.574737847,110,h1819,
109,h973,,0.534659686,110,h1819,
109,h5959,,0.987950305,110,h182,Agreed to
109,h2794,,0.611711346,110,h1821,
109,h874,,0.523282912,110,h1822,
109,h1362,,0.503687075,110,h1823,
109,h3139,,0.518830885,110,h1823,
109,h4042,,0.930613917,110,h1823,
109,h4450,,0.604137591,110,h1823,
109,h717,,0.931705806,110,h1824,
109,h721,,0.986582049,110,h1825,
109,h1348,,0.935315645,110,h1826,
109,h1801,,0.934670422,110,h1828,
109,h6428,,0.725614672,110,h183,Passed
109,h6302,,0.914425811,110,h1831,
109,h3835,,0.705863368,110,h1834,
109,h355,Failed,0.985560517,110,h1835,
109,h4232,,0.561088051,110,h1837,
109,h4983,,0.607407478,110,h1837,
109,h5630,,0.551009954,110,h1837,
109,h5875,,0.544638288,110,h1837,
109,h2730,,0.964633701,110,h1838,
109,h5679,,0.960637521,110,h1838,
109,h1231,,0.617291574,110,h1840,
109,h897,,0.740752482,110,h1840,
109,h5886,,0.998926926,110,h1841,
109,h4933,,0.540378658,110,h1842,
109,h4740,,0.509204504,110,h1843,
109,h4933,,0.77461445,110,h1844,
109,h3559,,0.902079128,110,h1845,
109,h2053,,0.561637204,110,h1847,
109,h2332,,0.989904556,110,h1847,
109,h2964,,0.550861374,110,h1847,
109,h690,,0.569835974,110,h1847,
109,h4971,,0.899601086,110,h1848,
109,h2317,,0.722951568,110,h1849,
109,h1254,,0.614032194,110,h185,Passed
109,h3170,,0.551313522,110,h185,Passed
109,h3702,,0.560478427,110,h185,Passed
109,h1567,,0.515992653,110,h1850,
109,h1999,,0.655773912,110,h1850,
109,h2636,,0.55451522,110,h1850,
109,h3194,,0.970903161,110,h1850,
109,h3422,,0.581523649,110,h1850,
109,h3894,,0.529503744,110,h1850,
109,h4347,,0.529316151,110,h1850,
109,h5137,,0.504150175,110,h1850,
109,h5373,,0.505168617,110,h1850,
109,h5393,,0.503001343,110,h1850,
109,h5443,,0.606395026,110,h1850,
109,h5561,,0.607440973,110,h1850,
109,h5896,,0.554057349,110,h1850,
109,h1018,,0.540654063,110,h1851,
109,h1567,,0.578378275,110,h1851,
109,h1999,,0.881679513,110,h1851,
109,h2636,,0.548026288,110,h1851,
109,h2653,,0.652577498,110,h1851,
109,h2655,,0.525346564,110,h1851,
109,h3186,,0.521816571,110,h1851,
109,h3194,,0.636502366,110,h1851,
109,h3422,,0.703596737,110,h1851,
109,h3894,,0.62907185,110,h1851,
109,h4347,,0.588158628,110,h1851,
109,h5233,,0.58915652,110,h1851,
109,h5393,,0.51967667,110,h1851,
109,h5443,,0.888967459,110,h1851,
109,h5561,,0.674273295,110,h1851,
109,h5896,,0.516533902,110,h1851,
109,h6149,,0.50455222,110,h1851,
109,h1295,,0.603061198,110,h1852,
109,h1311,,0.540019154,110,h1852,
109,h1994,,0.504974042,110,h1852,
109,h3043,,0.821653767,110,h1852,
109,h3098,,0.701893348,110,h1852,
109,h3556,,0.68874937,110,h1852,
109,h378,Failed,0.535107397,110,h1852,
109,h4991,,0.662691314,110,h1852,
109,h5121,,0.947488303,110,h1852,
109,h5207,,0.513246002,110,h1852,
109,h6424,,0.520856235,110,h1852,
109,h675,,0.984537604,110,h1854,
109,h3897,,0.906332067,110,h1855,
109,h1143,,0.537911665,110,h1856,
109,h4668,,0.803506282,110,h1856,
109,h4681,,0.931996691,110,h1856,
109,h3499,,0.932224175,110,h1857,
109,h1312,,0.506920078,110,h1859,
109,h3348,,0.96613476,110,h1859,
109,h2555,,0.996730995,110,h186,Passed
109,h3804,,0.960086771,110,h1860,
109,h5408,,0.993709263,110,h1861,
109,h1742,,0.713749815,110,h1862,
109,h4945,,0.987536315,110,h1862,
109,h5822,,0.514658721,110,h1862,
109,h5904,,0.638920719,110,h1862,
109,h1741,,0.534503566,110,h1863,
109,h590,Passed,0.503323583,110,h1863,
109,h3498,,0.942983261,110,h1865,
109,h5348,,0.579254305,110,h1866,
109,h5955,,0.986855258,110,h1866,
109,h6184,,0.692155241,110,h1866,
109,h2325,,0.610154836,110,h1867,
109,h4434,,0.510770476,110,h1867,
109,h4596,,0.580704829,110,h1867,
109,h4906,,0.620506736,110,h1867,
109,h5106,,0.583380583,110,h1867,
109,h5356,,0.531178483,110,h1867,
109,h5358,,0.740413268,110,h1867,
109,h5605,,0.558251733,110,h1867,
109,h6195,,0.551151504,110,h1867,
109,h250,Passed,0.732392209,110,h1868,
109,h2061,,0.808944883,110,h1869,
109,h3505,,0.593963024,110,h1869,
109,h6372,,0.965634046,110,h187,Passed
109,h2741,,0.520307066,110,h1873,
109,h4234,,0.541352128,110,h1873,
109,h4474,,0.555761288,110,h1873,
109,h5073,,0.984559203,110,h1874,
109,h597,Passed,0.890453078,110,h1875,
109,h3458,,0.982192203,110,h1876,
109,h6358,,0.998363213,110,h1880,
109,h2421,,0.850366019,110,h1881,
109,h4059,,0.738011089,110,h1881,
109,h5932,,0.997202533,110,h1882,
109,h1192,,0.7598388,110,h1885,
109,h2099,,0.68955964,110,h1885,
109,h2297,,0.774106758,110,h1885,
109,h3158,,0.726349742,110,h1885,
109,h413,Passed,0.752082039,110,h1885,
109,h4383,,0.678525544,110,h1885,
109,h4818,,0.819966106,110,h1885,
109,h5195,,0.787159279,110,h1885,
109,h522,Passed,0.771839718,110,h1885,
109,h5311,,0.762803831,110,h1885,
109,h5930,,0.730018142,110,h1885,
109,h6019,,0.633533267,110,h1885,
109,h6287,,0.838874001,110,h1885,
109,h694,,0.665830151,110,h1885,
109,h732,,0.742938967,110,h1885,
109,h760,,0.868414028,110,h1885,
109,h87,Passed,0.704126681,110,h1885,
109,h938,,0.811369999,110,h1885,
109,h956,,0.849939225,110,h1885,
109,h3710,,0.524153648,110,h1886,
109,h4479,,0.533848746,110,h1886,
109,h5111,,0.510713954,110,h1886,
109,h5300,,0.577326666,110,h1886,
109,h3584,,0.546413783,110,h1887,
109,h4481,,0.67783525,110,h1887,
109,h1241,,0.866115852,110,h1888,
109,h1806,,0.796098987,110,h1889,
109,h6192,,0.804386186,110,h189,Failed
109,h2305,,0.961498503,110,h1890,
109,h3565,,0.99477374,110,h1891,
109,h1311,,0.996708152,110,h1894,
109,h1589,,0.57228029,110,h1894,
109,h2000,,0.504111259,110,h1894,
109,h3043,,0.515342202,110,h1894,
109,h5207,,0.806275827,110,h1894,
109,h6392,,0.913383016,110,h1894,
109,h3540,,0.520345262,110,h1895,
109,h5033,,0.733090951,110,h1895,
109,h4605,,0.864410328,110,h1896,
109,h3077,,0.886679484,110,h1898,
109,h4527,,0.500122927,110,h1898,
109,h6154,,0.909908357,110,h1899,
109,h19,Passed,0.989060136,110,h19,Passed
109,h858,,0.938862336,110,h190,Passed
109,h2301,,0.927042219,110,h1900,
109,h2300,,0.92352311,110,h1901,
109,h4022,,0.660315935,110,h1903,
109,h437,Passed,0.554145044,110,h1903,
109,h1711,,0.9518473,110,h1904,
109,h2043,,0.547063149,110,h1905,
109,h5388,,0.660958734,110,h1905,
109,h3187,,0.894623421,110,h1907,
109,h2791,,0.64840697,110,h1908,
109,h2795,,0.847204092,110,h1908,
109,h5096,,0.505264222,110,h1908,
109,h5120,,0.570125273,110,h1908,
109,h3953,,0.566064006,110,h1909,
109,h179,Passed,0.50382737,110,h191,Passed
109,h180,Passed,0.888996032,110,h191,Passed
109,h5635,,0.98701568,110,h1910,
109,h2249,,0.515951042,110,h1911,
109,h3060,,0.734355793,110,h1914,
109,h4409,,0.600477709,110,h1915,
109,h5531,,0.546702727,110,h1915,
109,h5538,,0.685595766,110,h1915,
109,h5656,,0.536715477,110,h1915,
109,h6203,,0.52391615,110,h1915,
109,h2779,,0.988584893,110,h1917,
109,h3824,,0.54596028,110,h1917,
109,h4084,,0.968901378,110,h1918,
109,h1774,,0.99854414,110,h1919,
109,h4587,,0.57933061,110,h1919,
109,h5006,,0.50942589,110,h1919,
109,h1014,,0.567026066,110,h192,Passed
109,h137,Failed,0.775351294,110,h192,Passed
109,h1517,,0.56047086,110,h192,Passed
109,h179,Passed,0.848685995,110,h192,Passed
109,h180,Passed,0.534439912,110,h192,Passed
109,h2625,,0.735199716,110,h1920,
109,h4370,,0.994810743,110,h1920,
109,h6122,,0.871557309,110,h1920,
109,h2631,,0.928307954,110,h1921,
109,h1538,,0.747872367,110,h1923,
109,h1599,,0.616867948,110,h1923,
109,h703,,0.538186232,110,h1923,
109,h3338,,0.511116637,110,h1924,
109,h1632,,0.982024097,110,h1926,
109,h5437,,0.593420152,110,h1926,
109,h808,,0.643886504,110,h1927,
109,h2325,,0.502918362,110,h1928,
109,h1624,,0.63582595,110,h1929,
109,h3523,,0.896368218,110,h1929,
109,h658,Failed,0.512300468,110,h1929,
109,h1380,,0.511729317,110,h193,Passed
109,h401,Passed,0.981548641,110,h193,Passed
109,h4837,,0.582553377,110,h193,Passed
109,h5982,,0.580013935,110,h193,Passed
109,h1587,,0.51463475,110,h1930,
109,h1912,,0.546899218,110,h1930,
109,h2092,,0.565948754,110,h1930,
109,h2330,,0.642191979,110,h1930,
109,h257,Passed,0.620252944,110,h1930,
109,h3333,,0.548414083,110,h1930,
109,h3450,,0.517763904,110,h1930,
109,h3700,,0.617132446,110,h1930,
109,h3827,,0.539929552,110,h1930,
109,h3938,,0.544526981,110,h1930,
109,h4065,,0.514971777,110,h1930,
109,h4313,,0.582207695,110,h1930,
109,h5744,,0.991885736,110,h1930,
109,h688,,0.612738666,110,h1930,
109,h5246,,0.503631262,110,h1932,
109,h5348,,0.68246511,110,h1932,
109,h5955,,0.687435543,110,h1932,
109,h6184,,0.995939788,110,h1932,
109,h2740,,0.975542662,110,h1934,
109,h2741,,0.978149605,110,h1935,
109,h2742,,0.80452617,110,h1936,
109,h3883,,0.820207857,110,h1937,
109,h5638,,0.543646227,110,h1937,
109,h2717,,0.962041847,110,h1938,
109,h1396,,0.56391475,110,h194,Passed
109,h1626,,0.523014289,110,h194,Passed
109,h2090,,0.566285211,110,h194,Passed
109,h2345,,0.649704518,110,h194,Passed
109,h2487,,0.500204798,110,h194,Passed
109,h328,Failed,0.639486797,110,h194,Passed
109,h3696,,0.526700529,110,h194,Passed
109,h3950,,0.516866605,110,h194,Passed
109,h4229,,0.511386371,110,h194,Passed
109,h4395,,0.537097825,110,h194,Passed
109,h4697,,0.616306376,110,h194,Passed
109,h4769,,0.562349617,110,h194,Passed
109,h4792,,0.659087119,110,h194,Passed
109,h4829,,0.527061584,110,h194,Passed
109,h5193,,0.53441949,110,h194,Passed
109,h5211,,0.648849281,110,h194,Passed
109,h563,Passed,0.532265599,110,h194,Passed
109,h578,Passed,0.979504998,110,h194,Passed
109,h6281,,0.514793782,110,h194,Passed
109,h700,,0.589491667,110,h194,Passed
109,h752,,0.509599967,110,h194,Passed
109,h753,,0.635383,110,h194,Passed
109,h840,,0.503132209,110,h194,Passed
109,h6294,,0.510979664,110,h1940,
109,h698,,0.572871158,110,h1940,
109,h2055,,0.557360831,110,h1941,
109,h2092,,0.708050378,110,h1941,
109,h2330,,0.634531316,110,h1941,
109,h257,Passed,0.8370675,110,h1941,
109,h2865,,0.547288512,110,h1941,
109,h3188,,0.538351491,110,h1941,
109,h3364,,0.514387049,110,h1941,
109,h342,Failed,0.747549171,110,h1941,
109,h3450,,0.924431422,110,h1941,
109,h3575,,0.744001497,110,h1941,
109,h3700,,0.583632067,110,h1941,
109,h3827,,0.6336098,110,h1941,
109,h3938,,0.523244757,110,h1941,
109,h4065,,0.531764151,110,h1941,
109,h4313,,0.630414381,110,h1941,
109,h4437,,0.569205991,110,h1941,
109,h4847,,0.60188669,110,h1941,
109,h4848,,0.677826801,110,h1941,
109,h5131,,0.644566417,110,h1941,
109,h5456,,0.579158818,110,h1941,
109,h5744,,0.532786516,110,h1941,
109,h6089,,0.584946451,110,h1941,
109,h6094,,0.507747157,110,h1941,
109,h688,,0.662089333,110,h1941,
109,h936,,0.664853318,110,h1941,
109,h1538,,0.51075899,110,h1942,
109,h1599,,0.558718441,110,h1942,
109,h703,,0.861649954,110,h1942,
109,h6038,,0.844833896,110,h1943,
109,h5738,,0.782566643,110,h1944,
109,h1541,,0.523704762,110,h1945,
109,h1640,,0.5964487,110,h1945,
109,h2828,,0.703578001,110,h1945,
109,h3263,,0.573738149,110,h1945,
109,h4384,,0.898643051,110,h1945,
109,h4409,,0.568223165,110,h1945,
109,h5331,,0.659378447,110,h1945,
109,h5656,,0.526414487,110,h1945,
109,h5926,,0.623530868,110,h1945,
109,h5927,,0.724842663,110,h1945,
109,h6,Passed,0.613232619,110,h1945,
109,h6203,,0.550612451,110,h1945,
109,h983,,0.599602249,110,h1945,
109,h3526,,0.994194306,110,h1946,
109,h5804,,0.52106509,110,h1946,
109,h5909,,0.951147275,110,h1947,
109,h4201,,0.714496111,110,h1948,
109,h1205,,0.933404638,110,h1949,
109,h694,,0.595163549,110,h1949,
109,h580,Passed,0.797830746,110,h195,Passed
109,h306,Passed,0.938671021,110,h1950,
109,h2330,,0.539703349,110,h1951,
109,h98,Passed,0.567711156,110,h1951,
